,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
318,0.4238926,0.024224829,-0.23723763,-0.08254687,0.053045165,-0.04847303,0.12648052,-0.08550797,0.19791009,0.20433259,0.048062913,0.32082778,0.1524323,0.105614096,0.07301186,0.065273136,-0.35375452,-0.07812618,-0.15965182,-0.5478877,-0.632403,-0.02463805,0.22015889,-0.26665872,0.27266598,0.10806922,-0.29646793,0.2290593,0.06840827,-0.35096723,0.12915675,-0.3030572,-0.273026,0.06883459,0.14446548,-0.07369745,0.039585214,0.42878738,0.04777925,0.28494436,-0.15030146,-0.19036971,-0.13789281,0.19047205,-0.07552476,0.22292687,-0.16746837,-0.24786216,0.043135393,-0.4767958,0.05532832,0.1467949,0.08310776,-0.34432876,-0.010188366,-0.32783926,-0.0038455809,-0.055459835,-0.17073935,0.009579265,-0.16823351,0.023646759,0.01825344,-0.24149355
339,0.25158706,-0.1358796,0.27960515,-0.2636586,0.22479166,-0.57530266,0.031000841,0.058493257,0.015917834,0.4139548,-0.257409,0.43938854,-0.2781814,-0.43453914,-0.25219402,-0.22229637,-0.027359365,-0.19984691,0.08794161,-0.34391645,-0.32042044,-0.12731378,0.52102274,-0.03188817,0.024650069,0.037136406,-0.2789887,0.54183346,-0.09772993,-0.011161774,-0.10189988,-0.15117012,-0.1321657,0.2050066,0.25497073,0.2359435,0.06462046,0.10274819,-0.03474019,0.049494214,-0.2032877,-0.15000728,-0.36745757,0.018114263,0.09970423,0.19724564,-0.25343424,-0.045704667,0.087739855,-0.1229776,0.02391591,0.10514642,-0.28269964,-0.49542803,-0.036041636,-0.20116386,-0.09056886,0.08898802,-0.032536536,-0.18825959,0.104245,-0.18579127,-0.06417969,-0.5245222
321,0.12569264,-0.036784824,0.25304592,-0.23972616,0.1434063,0.032257225,-0.50036186,-0.037628893,0.44035202,0.23459946,-0.32717028,-0.37265366,0.18113282,-0.09673433,-0.29249898,-0.15277125,0.13475822,-0.1945975,0.04193432,0.079168275,-0.097961284,0.25402725,-0.101972684,0.27700976,-0.2442453,0.7061594,0.29190606,-0.101479776,0.07807304,-0.36330742,-0.21391396,-0.10262252,-0.020169629,0.10839159,0.5130222,-0.17426904,-0.1310005,-0.12634118,0.37352803,-0.037025373,-0.041708145,0.023311805,-0.4178936,-0.06788279,-0.385909,0.03256902,-0.39853463,-0.5698139,0.3182706,-0.4057111,0.027996527,0.014753606,-0.111286014,-0.760485,0.12439008,0.20320813,-0.42818543,0.35427013,0.19521703,-0.013428358,0.1911214,-0.0021306442,-0.32875228,0.021950196
560,0.67661476,0.22122195,0.07184063,-0.05970366,-0.24061036,0.28465092,0.36288476,-0.4012054,0.33239135,0.12188016,-0.18310857,0.084293544,0.043277718,-0.015314548,-0.2541278,-0.7255318,0.10801213,-0.2914809,0.048999887,0.12800317,-0.08729602,0.065980814,0.13462217,-0.3722726,0.111300856,0.16118251,0.06218169,0.08798422,-0.099780366,0.042061813,-0.39501804,-0.27350244,0.25628933,0.5961765,6.0702714e-05,-0.20922005,0.4001098,-0.16045211,-0.026122158,0.034764126,-0.53012836,-0.12912004,-0.17259929,-0.25330308,-0.26095274,-0.40154544,-0.50657815,-0.53070337,0.21396945,-0.08929496,-0.031371396,0.076023385,0.033894613,-0.57112527,-0.40348792,0.33307806,0.38979772,-0.110745415,0.22206196,-0.13411342,0.012054012,-0.34239227,-0.24545322,-0.056016885
48,0.3629356,0.0069151474,-0.13313064,-0.10405253,-0.0024894052,0.07226585,0.21206814,0.08111669,0.2585118,0.2767346,0.02353698,0.36162186,0.031155495,0.1669051,0.013252422,-0.47466373,-0.3338653,-0.05167842,-0.07942257,-0.14894351,-0.29086232,-0.19091536,0.49447522,-0.3243415,0.36633062,0.42960927,-0.16372445,0.16513816,0.2536123,-0.2971367,-0.06459688,-0.49715883,-0.029481182,0.38977197,-0.028877223,0.032389253,0.0019340958,0.37806687,0.03778755,0.19185245,-0.04617833,-0.4497303,-0.098215386,0.28439724,-0.052629195,0.013852237,-0.10320599,-0.2456652,-0.023773234,-0.38403276,0.085635506,0.23843302,-0.33455986,-0.43321383,0.1765543,-0.18683101,-0.12291696,-0.17104465,-0.035129767,-0.35618496,0.014196618,-0.25388104,0.0053620175,-0.44276702
12,0.5906708,-0.36344066,0.10245819,0.06969853,0.30448762,0.40612146,-0.27263284,0.13546807,-0.03814051,0.10720115,-0.16309062,0.32544032,0.31375387,0.21490313,-0.20155297,-0.1323796,0.17564404,-0.68815166,0.006420729,-0.10682855,-0.47206202,0.023844726,0.29629424,-0.0014321994,0.15081038,0.18484925,-0.08524102,0.519425,-0.41767898,0.11525307,-0.122893065,-0.115618624,0.11585994,-0.042392537,-0.22517851,-0.02190474,0.26454595,0.16397071,0.056116786,0.1344328,-0.681484,-0.24753374,0.27017346,-0.23723619,-0.4833758,-0.21326049,-0.34436575,0.0107914535,-0.053732716,0.14113732,-0.16684784,-0.16517454,0.08371641,-0.011866034,0.0801275,0.2194911,-0.024592564,0.19917516,0.621591,0.10737738,0.08709925,0.4919928,0.026153727,-0.0054027215
35,0.4492338,-0.33443844,0.14748913,-0.16132028,0.16463003,-0.25323296,-0.108889475,-0.197351,0.12537824,0.31608754,-0.08495132,0.107430704,-0.23472251,-0.17648353,-0.21144633,-0.15850464,0.1622603,-0.17149916,0.39494744,0.116153374,-0.42280445,-0.3205849,0.41898063,-0.013197933,0.19960232,-0.14840478,-0.37494245,0.08114135,0.13518573,-0.3249595,0.11221937,-0.26605347,-0.40462276,-0.2501486,0.1498407,0.19663252,-0.02552244,-0.19332696,-0.111211084,0.17311966,-0.2553106,-0.29526085,-0.116761565,0.11215455,0.21409494,0.045660585,-0.25283134,-0.0041353684,0.16936833,0.04151635,-0.022070026,0.029704632,-0.41072568,-0.33037883,-0.03305815,-0.31978837,-0.10721955,-0.123662606,0.20319125,-0.0329083,-0.17586143,0.034528136,-0.14110711,-0.3331827
40,0.32795924,-0.27724844,0.17805617,-0.29239026,-0.13862243,-0.47612187,0.11074423,-0.18463452,0.40573886,0.40498185,-0.14461844,0.3520553,-0.09690577,-0.27183458,-0.18182883,-0.36224046,-0.23753215,-0.13748457,0.14847118,-0.13613243,-0.3833088,-0.25946438,0.3691147,0.12165311,0.36117253,-0.037734777,-0.17399135,0.014980567,-0.03741991,-0.255738,-0.1908869,-0.38887677,-0.27270362,0.09911955,0.19407664,-0.11266116,0.018253926,0.06797464,-0.050114036,0.34363696,-0.047536623,-0.34113666,-0.31401765,0.06140301,0.2510917,0.32462904,-0.37611762,-0.2941022,0.06587738,-0.19651255,0.06420725,0.08914152,-0.27727786,-0.28519228,-0.27676284,-0.36642808,-0.16345002,-0.35255715,0.099567294,-0.094937384,0.038191825,-0.09053502,-0.04219241,-0.56389207
131,0.44011146,-0.06707379,-0.0022942692,-0.2436464,0.26169303,-0.29784247,-0.01582973,0.0058922186,0.24290635,-0.3796473,0.16044778,0.052770402,-0.0076884883,-0.2436367,0.12778649,-0.09461818,-0.161489,0.11698643,-0.23889473,-0.2557083,-0.21813479,0.08408407,-0.34078187,-0.18026315,0.54529804,0.1415658,0.15939263,0.215401,-0.18636446,-0.0078116828,0.1735247,-0.06831013,0.11163972,-0.023432089,0.14525582,0.048011243,-0.44932714,0.10427969,0.45691234,-0.20838052,-0.22372167,-0.44990683,0.07530191,0.34694624,0.013536656,-0.21213424,-0.3681285,0.4998689,0.053909,-0.075262226,-0.40168327,-0.57657665,0.32336268,0.11340212,-0.074604936,-0.047475405,-0.11744572,0.15235947,0.054264963,-0.26990017,-0.0076933964,-0.055190638,-0.033547428,-0.103678465
408,0.5636,0.005378857,0.23799837,-0.3135774,-0.1461648,0.21512559,0.28364173,0.5997127,0.03165463,-0.39200917,-0.14489421,-0.251216,-0.15316954,-0.077863894,0.45393673,-0.31615835,0.25035775,0.11183998,-0.106350355,-0.13125433,-0.05709094,-0.2362205,0.03148822,0.13357437,0.37220633,0.16544208,0.3143285,0.17805643,-0.18742892,-0.3049409,0.3115267,-0.22226708,0.027910419,-0.26205432,-0.020028874,0.14036575,-0.4443964,0.35463092,0.2991565,0.0563999,-0.10873541,-0.27293816,-0.24351452,-0.041689336,-0.31880704,-0.26595545,-0.33191758,0.49332175,0.27224508,-0.19872893,-0.3066742,-0.12625523,0.14785297,-0.06864858,-0.079858005,-0.1722042,0.049392875,-0.13067853,-0.046193313,0.31893647,-0.13491099,-0.12788126,-0.2668421,-0.13031201
363,0.108611144,0.5603419,0.049133312,-0.2227513,-0.16193672,-0.042882226,0.24671708,0.10173488,0.15870985,-0.060525816,-0.0999238,0.1234634,-0.2663964,0.14694713,-0.19187468,-0.28460166,0.012994852,-0.23883343,0.15620297,-0.009040994,-0.28715274,-0.10834935,0.14653449,0.13728069,-0.10170225,0.4614561,0.3531956,0.036307517,-0.07652085,-0.23440212,0.08498697,0.1667699,0.30294156,-0.0040274495,0.06943279,-0.11448112,-0.060028438,-0.030880675,0.013111847,0.45082954,-0.3711752,-0.23334661,0.054227248,0.10547072,-0.10760611,-0.11260719,-0.061546702,-0.021318957,-0.13400398,-0.103699245,-0.12722875,-0.28188,-0.4767184,-0.18899544,-0.17535354,-0.026129272,-0.62282723,-0.113185614,0.07245742,0.021608356,0.25932944,0.335815,-0.20621878,0.44771016
223,-0.018989397,0.25462398,-0.10995916,0.0962481,-0.08784065,0.07870031,0.22268449,-0.21690376,0.4141313,-0.15772876,-0.16490208,0.17557184,-0.32219258,0.18331225,0.39604887,-0.23683046,0.16434014,-0.4210517,-0.0523335,0.12833728,-0.15023503,0.019478165,-0.1675403,-0.49651268,-0.10072438,0.11156317,-0.37289366,-0.022013841,-0.13919418,0.081922606,-0.119147934,-0.40584508,0.23694368,0.099788584,0.2237444,-0.11869791,-0.06887326,0.017091753,0.21625684,-0.33171606,-0.38883203,-0.20247382,-0.13332398,-0.06887349,0.015917681,-0.43547642,-0.21263124,-0.093821846,0.005464955,-0.04250451,0.11348809,-0.2411548,-0.5135313,0.00061716017,-0.3391615,-0.14038135,-0.26450878,0.36097988,0.26015297,0.07736538,-0.023386698,0.026434535,-0.34041145,0.13783595
441,0.5213064,-0.27637088,0.017273553,-0.15727341,0.2608942,0.0078908745,-0.15488516,0.113144025,0.04082177,-0.027027443,-0.17498894,0.17769781,0.04261088,0.5047676,-0.034812223,-0.44247127,0.15647148,-0.37260982,0.37556946,-0.36895463,-0.265292,-0.16749737,0.15415299,-0.033574976,0.089259356,0.12056036,-0.029818498,-0.0942941,-0.060677614,0.062925205,-0.15488659,-0.45848697,0.19184586,-0.024138547,-0.058256153,-0.39889473,0.054814693,-0.10855406,-0.108812936,-0.113560356,-0.47058523,-0.29692608,0.3109356,-0.044380378,-0.031800188,-0.06700169,-0.10944085,-0.020632945,0.06976126,-0.08005163,-0.5375586,-0.31931308,0.036617987,0.22511771,0.15226118,0.27930883,-0.13172215,0.38815382,0.4704264,0.17726189,0.06421819,0.42205542,0.31687787,-0.034070473
358,0.7766831,-0.05039719,0.1580093,0.028513681,0.16423075,-0.01912131,-0.08000686,-0.053016644,0.4953851,-0.036830064,-0.1781514,0.15000346,-0.019217119,0.72245014,-0.0042231656,-0.19776607,0.1504022,-0.48852217,0.34389624,-0.02971567,-0.23386618,0.056077644,0.44644243,-0.06956813,0.06597435,-0.11124833,0.14480335,0.047692604,-0.025237067,0.3224449,-0.59627515,-0.41010928,0.25325578,0.03762648,0.045743637,-0.039005008,0.49056366,-0.06687425,0.078831196,-0.11090232,-0.40810513,-0.5150794,0.49711895,-0.40338963,-0.22252277,-0.11874756,-0.5808237,-0.09995789,0.08412764,-0.20630226,-0.11816977,-0.4284518,0.018285071,-0.14608863,0.12169873,0.21114016,-0.26460972,0.3234607,0.43784037,0.44748974,0.44656375,0.3429282,0.14196222,0.16737281
509,0.007879712,0.23674375,-0.1755596,-0.17485687,0.40821683,-0.049938455,-0.35136467,0.101510115,0.073062845,0.34900814,-0.065156214,-0.19224432,-0.09779146,-0.2996701,0.6395244,-0.2367754,0.2005365,0.22270358,0.31899464,-0.105689034,-0.28187025,-0.23555283,-0.11762963,-0.16204363,0.15948354,0.03303167,0.16155836,-0.14494883,-0.35653436,0.048149545,-0.22566287,-0.590845,0.10573079,0.3989368,-0.2078858,0.3148324,0.10881044,0.24172245,-0.32040972,0.14436385,-0.22682431,-0.067106895,0.07210674,0.13035125,0.29013076,-0.15404044,-0.45011443,-0.02558584,-0.13118473,-0.29184705,0.09868907,-0.19838594,-0.017185234,-0.072392195,-0.11160484,0.74424696,-0.41491643,0.009770812,-0.22440311,0.1203068,-0.019140072,0.34532535,-0.10682802,0.21072894
29,0.45534375,-0.47498456,0.010838532,-0.15026954,-0.00074739935,-0.22768062,-0.14943059,-0.07489333,0.3588389,0.60345864,-0.028622793,0.17431681,-0.15383872,-0.048327524,-0.09882816,-0.3805407,0.10974956,-0.24519953,0.24569924,0.3050887,-0.337306,-0.33606112,0.49355444,0.062162936,0.47491354,-0.31551978,-0.12701926,0.13366531,0.06930738,-0.083594896,0.030716982,-0.031414073,-0.26928437,-0.15992117,-0.03690837,-0.10904579,-0.023204917,-0.07913168,0.047532648,0.22620241,-0.049105234,-0.47904727,-0.22143802,-0.016432667,0.030919604,0.115505904,-0.32102355,-0.20286398,0.0998627,-0.28558287,-0.0017912082,0.022304637,-0.41640005,-0.507573,-0.18445249,0.0058552935,-0.08314301,-0.017515501,0.02989421,-0.0072425054,-0.3577385,-0.064757444,0.031188356,-0.25567332
513,-0.008047421,-0.13674706,0.005858803,-0.1750428,-0.17200828,0.3449367,-0.028172348,-0.13558356,0.70968705,0.31006452,-0.04318341,-0.2051451,-0.029328883,0.050307944,-0.10974985,-0.39816022,-0.31751695,-0.26197323,-0.3168206,-0.047829904,0.34563968,-0.40583336,0.25258127,-0.13226041,-0.09573359,0.31187075,-0.1242202,-0.10761074,-0.5111504,0.18561198,0.47618836,-0.2334189,-0.24105279,0.111385256,-0.21088985,0.13485871,0.3280839,0.2139214,-0.23285384,-0.1786193,-0.5404412,-0.1698128,-0.33902204,0.22083348,-0.33794242,-0.20398644,-0.13828656,0.11166055,0.11688785,-0.1525353,-0.0792739,-0.41395774,-0.13547042,0.0076088705,0.14862785,0.33489233,-0.24647291,-0.42468503,0.22501685,-0.09466105,-0.0053119236,-0.12722118,0.17008963,0.27756685
201,0.012375349,-0.045712426,0.31412184,0.07756359,-0.20850173,-0.0037339602,-0.62801003,0.011269659,0.036617752,-0.30034682,0.059424695,-0.15487806,-0.19000037,0.37812474,-0.2423117,-0.029327374,-0.046091884,-0.36005607,0.32771987,-0.39019826,0.04089878,-0.17671968,0.0037431063,-0.056314453,0.29637653,0.379369,-0.38107803,0.12682544,-0.35238472,0.053616643,-0.1349872,-0.038674846,-0.35993493,-0.19937919,-0.12679748,0.008807101,-0.25357205,0.001314243,0.042127088,-0.05753797,0.0044496604,-0.2887601,-0.48327744,0.024248848,0.0013512876,-0.32341567,-0.26678523,-0.48840708,-0.2674445,-0.021906098,-0.22361748,-0.015244482,-0.008769434,-0.45955932,0.03464046,-0.09340578,-0.21557894,-0.0931155,-0.24741688,-0.022912474,-0.13805383,0.31558365,-0.1440194,-0.0066187773
179,-0.13866197,-0.085563704,0.34384096,0.15172976,-0.043820754,-0.061342787,-0.5043643,-0.0045640147,0.037457965,0.35340136,-0.4332767,-0.062500976,0.06915581,-0.051054336,-0.43093055,-0.0633678,0.35695836,-0.26847023,0.16226043,-0.24174123,0.04656431,0.41674414,0.044930466,0.05091315,0.03732287,0.46905276,0.15462671,0.0650891,-0.39889976,-0.13183771,0.23327939,0.14649798,-0.025169652,0.017711885,0.25892755,-0.13090068,0.058164395,0.23838802,0.18062323,-0.41270503,0.08753891,-0.065356925,-0.590749,0.1546459,-0.113025986,-0.007336728,-0.19447696,-0.13408315,0.17535056,-0.4072082,-0.42915994,0.03633399,-0.268576,-0.51694405,0.03196658,-0.10933049,-0.3738906,0.22317664,0.30021235,0.18866144,0.06629944,0.31510407,-0.44140306,0.07103548
60,-0.057650108,0.18216649,0.31783566,0.12804267,0.156897,-0.10340708,-0.47522175,0.1903981,0.3841889,0.020589067,-0.16484717,-0.26960656,0.14340137,-0.030179244,-0.17770047,0.11304135,0.0016546345,-0.40624374,0.08107873,-0.13251427,-0.17198688,0.24165392,-0.00869384,-0.016217735,0.04119814,0.65123725,0.14253932,-0.09508249,-0.41256636,-0.2473381,0.047466148,-0.026949782,-0.15018047,0.2331853,0.30958667,-0.23202781,-0.16922756,-0.32145855,0.46328926,-0.150205,-0.0022644019,0.10396844,-0.16655649,-0.030858586,-0.38121817,-0.06743022,-0.26046026,-0.3241899,0.044121135,-0.17706434,-0.3065382,-0.056095775,-0.29124647,-0.7452258,0.043645114,-0.017218757,-0.3555726,0.3943267,0.048024982,0.08692937,0.25370386,0.06724162,-0.5502974,-0.08392253
379,0.107128724,0.30758315,0.23364526,0.032441378,0.085191846,0.13006526,-0.28291363,0.31054357,0.35632142,0.1657348,-0.07955756,-0.4215116,0.005220016,-0.16319473,-0.026482468,0.27374634,0.259546,-0.21755406,0.02602191,-0.32767862,-0.10491718,0.24133354,-0.0011017023,0.086859316,0.12028984,0.6549608,0.37983185,-0.07935415,-0.17073254,-0.19521663,0.15212978,-0.27596763,-0.19154334,0.2289482,0.34292683,-0.43239537,-0.33510906,-0.40174875,0.47239017,-0.17524105,0.16593294,-0.31886426,-0.1258347,0.11423759,-0.12360372,0.06676889,-0.34780845,-0.3681273,0.21555534,-0.2248166,0.06496864,0.030751526,-0.0860097,-0.57870567,0.17277664,0.11853441,-0.01348865,0.23087998,0.25953007,0.4106701,0.16144821,0.07156478,-0.7374912,0.14464888
427,0.047038686,-0.12814096,0.0059118285,-0.44049183,0.19953401,-0.5235783,-0.16161266,-0.30560157,-0.023547076,-0.09213923,-0.123870336,0.28548154,0.16677794,0.18574034,0.1673139,-0.47363755,-0.29273096,-0.08403176,-0.11295711,-0.25909808,-0.074579924,-0.15410356,0.20563288,-0.16178077,0.38654834,0.025536457,-0.11439512,0.15334168,-0.18817401,-0.14956184,0.25444254,-0.41072136,0.3846781,0.342314,0.19977628,-0.13575561,-0.106686406,0.013206425,-0.30664957,0.11464712,-0.51708525,-0.11318852,-0.19058493,0.22482958,0.15807752,0.14132772,-0.2178974,-0.043907493,0.29939443,0.009809456,0.07926237,-0.04518098,-0.15857671,-0.17547898,0.05136856,-0.11647044,-0.06603441,-0.14277667,0.21025123,-0.012310697,-0.03324711,-0.010503235,-0.33028665,-0.36327595
278,0.12768972,0.028127884,0.09361697,0.21225582,0.1879493,0.30686253,-0.2780279,-0.16899213,0.12514949,-0.08398564,-0.28159505,0.038067948,-0.20329991,-0.060872238,-0.57102555,0.1972225,0.057850014,0.030282708,0.2857024,0.035141744,-0.09518106,-0.17015503,0.014668443,-0.10950946,0.19879562,0.2682318,0.110145725,0.07327544,-0.3611374,-0.24867825,0.18034597,0.15254846,-0.0733359,-0.588064,-0.2446181,0.19986524,0.20951465,0.4619009,0.04635231,0.14598143,0.008636735,0.061786678,-0.24100867,0.101921014,0.12873743,-0.3461626,-0.33573014,-0.18139718,-0.008611102,-0.28241104,-0.4507563,0.035077017,-0.49491662,-0.43110803,-0.11236312,-0.21847492,-0.048492454,0.22495708,0.39112777,0.07260133,-0.02901239,0.27818915,-0.43847343,0.12805761
520,0.58614224,-0.0033288565,0.25867978,-0.15762413,-0.10940811,-0.20603336,0.19423962,0.26401222,-0.010682389,-0.2756606,0.0067823417,-0.004081281,-0.36250594,0.080690436,0.24318495,-0.001887302,0.3189502,0.13290969,-0.14814848,0.023692457,0.2629287,-0.19880489,-0.35519877,0.39111927,0.37161642,0.29131347,0.08101452,-0.06787725,-0.049058054,-0.4499265,0.122245625,-0.20870723,-0.2977753,-0.056223325,0.054940917,-0.21436875,0.15357253,0.19452392,0.26494148,0.023088653,-0.15214819,-0.30329946,-0.041029822,0.13650635,-0.17828552,-0.2721089,-0.6321831,0.46170306,0.5355559,-0.3067807,-0.069690235,-0.15380324,-0.013397504,-0.26529843,0.05053492,0.06754445,0.05682037,-0.1021759,0.14335941,0.2932797,-0.28561836,0.114938155,0.04611169,0.046486508
612,0.21545568,0.30165237,-0.0141165685,0.3028623,0.19118224,-0.03713282,-0.38864964,0.17133448,0.54429096,-0.09630795,-0.3195938,0.3710462,-0.03291183,0.28566775,0.23246983,-0.092908904,0.14319485,0.22619456,0.06482734,-0.21715432,0.22514695,-0.19199154,-0.3033421,-0.42969474,0.3047205,0.11919322,0.29332078,0.33875188,0.16756196,-0.065686956,0.23348814,-0.2305736,0.17186776,-0.16347072,0.27468395,-0.0069008567,-0.018942738,0.11992207,-0.112916596,-0.31491116,-0.19259177,-0.17069492,0.0076123695,0.16371785,0.3801024,-0.31492016,0.01769527,0.026877841,0.082998395,-0.029876878,0.03080172,-0.65955234,-0.14990935,-0.00019682129,-0.08885143,0.3929351,-0.05548031,-0.013868613,0.2657447,0.040641133,0.31097704,-0.2800123,-0.25418568,-0.49831998
466,0.48703045,-0.3068792,0.16729993,-0.087534204,0.2479364,0.27192327,-0.008548752,0.19007672,0.099433474,0.030535083,-0.11246729,-0.17160326,0.24036263,0.58977795,0.0115291495,-0.23444957,0.13227494,-0.49836668,0.63172185,-0.58634245,-0.14555612,0.1179311,0.5013541,0.13834593,0.12117023,0.13094153,-0.08357017,0.21558325,-0.071733706,0.08284301,-0.33220094,-0.43601912,0.03860664,0.03823822,-0.28001094,-0.123577245,0.12924905,0.20305716,0.27368647,-0.011178059,-0.4539343,-0.5790537,0.14499603,-0.19127806,-0.20333052,0.24757543,-0.63502145,-0.10763468,0.07375616,0.056335364,-0.170719,-0.31525472,-0.15870528,0.3031654,-0.2584552,0.13045517,0.050734628,0.31135705,0.38670066,0.26834574,0.34363025,0.4447647,-0.13561365,0.04636348
18,-0.17406133,0.093152314,0.25691733,0.09408642,-0.22948064,0.24531141,-0.1104879,-0.38374412,0.087285995,-0.07125395,0.06338738,-0.13951166,-0.14585483,0.09759198,0.017971653,-0.21903904,0.18186681,-0.6121492,0.16437699,-0.39946994,-0.2899425,0.02532531,-0.3762387,-0.22939612,-0.27041826,0.3633782,-0.37481254,0.3061349,-0.2618122,0.058575198,-0.14389583,-0.43020216,-0.036190506,-0.43023825,0.18771258,-0.06790634,-0.060324274,-0.24889767,0.23505692,-0.13371006,0.034913156,-0.05087782,-0.51226115,-0.097818464,-0.009775157,-0.14162706,-0.018478999,0.116737045,0.050289888,-0.1623038,0.055957686,-0.25237727,-0.3057121,-0.32459286,-0.02163895,0.22372727,-0.29074508,0.58472496,0.058232777,-0.18903612,-0.14412473,0.23344204,-0.25576276,-0.1700785
443,0.16234075,-0.06838182,0.1288371,-0.13822775,0.05062966,-0.21079995,-0.003119748,-0.097716905,0.30498964,0.29575375,-0.40684363,0.55822045,-0.040500972,0.06608242,0.012477385,-0.4513628,-0.37148377,-0.065061174,-0.15150222,-0.509436,-0.5347378,-0.30194482,0.1580358,-0.14161496,0.27005857,-0.03965798,-0.18269701,0.30847067,0.1293411,-0.10431878,-0.106460445,-0.39891228,-0.26012108,-0.21218108,0.12180927,-0.14863747,0.3332577,0.20326844,0.1884074,0.17204982,0.16680266,-0.06756628,-0.38709074,0.106077574,-0.22322902,0.4888832,-0.30252182,-0.21512514,0.0075579397,-0.41305974,0.15400492,0.058694687,-0.37048355,-0.27958736,-0.14814897,-0.3691971,-0.24200445,0.044190206,-0.13394976,-0.3477052,-0.32684827,-0.081103854,0.103141345,-0.41412976
187,0.15730233,0.022753505,0.14096043,-0.24283676,-0.06692424,-0.038228985,-0.1314711,-0.018122455,-0.0724472,0.15390994,-0.07619786,-0.11275292,-0.034421317,0.015886791,0.39025855,-0.29630902,-0.06498976,-0.16906472,0.06467805,-0.08479185,-0.541378,-0.24213274,-0.25822568,-0.18908428,-0.34599912,0.20354216,0.12802899,0.21089546,-0.027750859,-0.143946,-0.0048435903,-0.212435,-0.047109585,-0.010842635,-0.09779716,-0.16598213,-0.047692105,0.0413836,-0.036832444,-0.03754817,-0.47515753,0.15879041,-0.15408057,-0.09492624,0.19272196,-0.40977514,-0.38838196,-0.2086517,0.041346,0.048809305,-0.11155888,-0.071099974,-0.076178,-0.003908047,0.12375853,0.31446376,-0.093127124,0.15838915,0.08949818,0.19114509,0.019831322,0.17917712,-0.2793936,0.53610384
163,0.19362342,0.14675087,0.01335361,-0.15777306,-0.039896086,-0.38476324,-0.28215393,0.26902166,0.51131403,-0.17661075,0.1511449,0.05339259,-0.042512536,0.16605544,0.117064945,-0.1277146,-0.44368002,-0.03863111,0.055599093,0.059780095,-0.21999854,-0.4017993,-0.23695607,-0.26890188,-0.10861349,0.02679386,-0.042762667,-0.33540508,-0.38367394,0.3147859,0.3754163,-0.2811839,0.009980618,0.15806644,-0.0039278637,0.007088201,-0.11971353,0.2778104,0.19388878,-0.04444214,-0.24505095,0.031491436,-0.02250345,0.32004517,0.315527,-0.11555058,-0.087771684,-0.19657919,0.14160468,-0.5794568,-0.5063599,-0.36877215,0.29273674,-0.041317288,-0.019677263,0.04081211,0.06587322,-0.05419014,0.71670634,-0.14337756,-0.006937902,0.16580695,-0.18527848,-0.0918013
177,-0.33694693,0.057360027,-0.25040662,0.17001106,0.24881509,-0.14195293,-0.2312435,-0.26840842,0.58689284,-0.19641921,-0.36314064,-0.3515304,-0.16979502,0.079328924,0.013185447,-0.6178871,-0.2899692,-0.28518718,-0.00076773023,0.06398158,-0.08135432,0.05113429,-0.12595041,-0.20214443,0.11655314,0.3001003,-0.45115152,0.23383114,-0.29522106,0.23143893,-0.3184945,-0.19724317,-0.3312451,-0.2335124,0.02890175,-0.29821324,0.011669614,0.004205024,0.548392,-0.26277947,-0.21949267,-0.036459394,0.0041883453,-0.4129738,-0.2152956,0.017761292,-0.17845075,-0.19757378,0.19466344,-0.2758527,-0.0071128225,-0.100867875,-0.18846108,-0.5330243,-0.28580192,-0.06901947,-0.38132778,0.3108994,-0.18385705,0.6769999,0.07991862,0.024555633,-0.4111734,0.019746888
59,0.38598675,-0.023618769,0.2814751,-0.025021823,0.2089763,-0.11914536,0.3333303,0.4327239,-0.2350061,-0.4921212,-0.23866898,-0.26859933,-0.15572648,0.097045586,0.31097814,-0.12754449,0.2674915,0.1806673,-0.09182227,-0.28255206,-0.14365497,-0.12684165,-0.07015723,0.25468996,0.30863363,0.281381,0.34653476,0.12674218,-0.07053385,-0.03148627,0.12292126,-0.22948565,-0.26242673,-0.10574089,0.08952622,-0.09635423,-0.086266,0.3667628,0.580219,-0.05560853,-0.22116107,-0.5291302,-0.088471696,0.14809322,-0.05172472,0.058854476,-0.3995317,0.5304716,0.49580204,-0.35027733,-0.21896558,-0.43717074,0.07389444,-0.041631702,-0.011095392,-0.09465335,0.04144187,-0.2842447,0.048161168,-0.053444486,-0.36776492,-0.063860536,-0.09055601,-0.109780036
